temperatureMax,apparentTemperatureMin,windBearing,dewPoint,cloudCover,windSpeed,temperatureMin,apparentTemperatureMax,pressure,visibility,precipType,humidity,uvIndex,energy_sum,holiday_id,cluster2,cluster3,cluster4,cluster5,cluster6
12.01,1.6,245.0,4.86,0.39,6.03,4.86,12.01,1006.3,12.63,0,0.77,1.0,56509.663004400005,0,1,2,0,0,1
10.14,0.34,219.0,4.11,0.4,3.56,2.68,10.14,1014.26,13.0,0,0.85,1.0,57157.208998,0,1,2,0,0,1
8.59,1.02,263.0,3.31,0.2,2.68,1.02,5.91,1018.51,12.05,0,0.81,1.0,58618.0080082,0,1,2,0,0,1
8.91,-1.79,147.0,2.78,0.46,3.25,0.38,6.06,1016.63,8.27,0,0.9,1.0,64820.1299977,0,1,2,0,0,1
9.72,2.68,207.0,4.52,0.37,4.0,5.42,6.98,1005.09,12.44,0,0.83,1.0,57754.6619965,0,1,2,0,0,1
6.82,-1.16,247.0,1.69,0.29,2.5,2.05,4.15,1004.33,13.08,0,0.81,1.0,57586.0319887,0,1,2,0,0,1
11.19,2.89,198.0,7.91,0.77,4.63,6.41,11.19,998.57,9.85,0,0.9,1.0,56830.2200003,0,1,2,3,4,2
10.72,3.91,191.0,6.13,0.58,5.01,7.27,10.72,990.5,11.72,0,0.83,1.0,55616.612011000005,0,1,2,0,0,1
8.47,2.83,201.0,5.32,0.47,4.68,6.43,5.71,990.8,11.7,0,0.87,1.0,56551.3629982,0,1,2,0,0,1
9.99,4.83,143.0,5.81,0.35,4.34,7.58,7.53,991.61,11.81,0,0.83,1.0,58633.483996200004,0,1,2,0,0,1
9.37,2.11,203.0,3.55,0.33,1.72,3.34,7.39,995.52,12.54,0,0.8,1.0,53910.9060006,0,1,2,0,0,1
8.44,1.3,211.0,2.59,0.17,0.2,1.3,8.44,1007.71,9.64,0,0.89,1.0,57874.559995,0,1,2,0,0,1
7.66,1.97,157.0,2.76,0.37,2.19,1.97,6.26,1010.13,6.36,0,0.89,1.0,57671.690004100004,0,1,2,0,0,2
10.02,3.08,196.0,5.54,0.69,2.13,6.12,10.02,1006.71,10.2,0,0.87,1.0,56392.1270009,0,1,2,3,4,2
8.44,0.25,270.0,2.54,0.32,3.98,3.35,4.93,1012.39,11.49,0,0.82,1.0,57338.300004900004,0,1,2,0,0,1
8.01,0.19,166.0,2.88,0.54,2.43,2.76,5.72,1013.91,11.99,0,0.83,1.0,57825.2729999,0,1,2,0,0,1
11.77,1.76,254.0,5.34,0.44,4.0,5.68,11.77,1012.46,8.71,0,0.83,1.0,58894.104003600005,0,1,2,0,0,1
9.03,-1.3,233.0,2.39,0.4,4.55,3.26,5.99,1002.1,11.97,0,0.79,1.0,64526.6399964,0,1,2,0,0,1
7.95,-2.02,234.0,1.44,0.38,5.29,2.56,4.34,989.87,12.68,0,0.79,1.0,59568.6180055,0,1,2,0,0,1
9.12,1.96,180.0,3.59,0.61,4.32,5.03,6.34,985.33,11.94,0,0.83,1.0,57450.0910067,0,1,2,0,0,1
5.46,0.18,97.0,3.05,0.93,4.25,3.72,2.53,993.99,9.53,0,0.9,1.0,59770.9330015,0,1,2,0,0,1
5.94,0.61,65.0,3.08,0.81,1.52,3.0,5.86,1001.76,6.63,0,0.91,1.0,59162.0099981,0,1,2,0,0,2
8.83,0.29,177.0,3.93,0.73,4.74,1.97,5.27,998.51,7.08,0,0.91,1.0,60013.1199968,0,1,2,0,0,1
9.72,1.1,217.0,3.18,0.19,6.97,4.83,6.86,990.08,11.6,0,0.76,1.0,59243.8339966,0,1,2,0,0,1
9.3,3.21,221.0,2.63,0.22,4.75,5.79,6.48,1005.39,12.89,0,0.72,1.0,60994.7299962,0,1,2,0,0,1
7.99,1.96,139.0,2.86,0.47,4.92,4.97,4.59,1003.89,12.5,0,0.79,1.0,56975.3379998,0,1,2,0,0,1
8.88,1.12,172.0,2.69,0.42,5.3,4.22,5.63,996.87,12.05,0,0.75,1.0,56043.7969914,0,1,2,0,0,1
9.64,1.03,193.0,4.06,0.73,7.86,5.54,5.86,982.2,10.91,0,0.77,1.0,57543.541998400004,0,1,2,0,0,1
9.81,1.96,198.0,4.96,0.67,4.98,5.86,7.34,989.9,10.53,0,0.82,1.0,57719.169005100004,0,1,2,0,0,1
9.81,-0.86,235.0,4.16,0.63,3.98,4.13,8.44,988.77,10.85,0,0.79,1.0,55300.4840033,0,1,2,0,0,1
9.13,2.19,207.0,3.99,0.47,8.53,6.81,5.67,979.25,11.2,0,0.77,1.0,58297.7049988,0,1,2,0,0,1
8.18,1.38,231.0,0.82,0.52,8.05,4.78,3.91,984.71,12.71,0,0.66,1.0,61441.9410144,0,1,2,0,0,1
8.78,0.89,232.0,3.01,0.55,1.66,4.08,7.07,992.84,11.81,0,0.84,1.0,56715.1219991,0,1,2,0,0,1
7.51,-0.57,223.0,1.32,0.41,4.62,2.77,4.06,996.66,12.39,0,0.76,1.0,57641.183997500004,0,1,2,0,0,1
8.83,-1.2,210.0,1.94,0.59,7.24,3.03,4.73,994.27,11.8,0,0.75,1.0,58757.5489905,0,1,2,0,0,1
7.37,0.05,240.0,-0.01,0.36,5.83,4.09,3.42,992.43,13.04,0,0.68,1.0,56755.97,0,1,2,0,0,1
12.02,0.45,186.0,3.99,0.67,6.6,3.47,12.02,990.31,11.17,0,0.81,1.0,59450.896004400005,0,1,2,0,0,1
9.9,1.77,233.0,2.95,0.35,9.96,5.38,5.79,988.63,12.38,0,0.69,1.0,57670.6669987,0,1,2,0,0,1
9.98,-1.03,235.0,1.76,0.13,3.34,2.34,7.88,1006.7,12.78,0,0.76,2.0,58119.2739963,0,1,2,0,0,1
10.67,2.84,175.0,5.02,0.56,4.07,4.89,10.67,1007.8,10.32,0,0.83,1.0,55073.5029968,0,1,2,0,0,1
10.13,3.83,201.0,6.23,0.57,3.06,5.85,10.13,1008.67,11.49,0,0.87,1.0,54006.5269896,0,1,2,0,0,1
10.13,2.65,228.0,5.62,0.64,3.29,5.19,10.13,1011.57,9.95,0,0.87,1.0,53458.515000600004,0,1,2,0,0,2
12.5,3.95,216.0,7.23,0.61,5.38,6.34,12.5,1001.54,10.61,0,0.84,1.0,52932.619996400004,0,1,2,3,4,1
10.15,0.19,233.0,1.83,0.22,5.42,3.59,10.15,1003.42,13.31,0,0.72,1.0,52632.704997,0,1,2,0,0,1
11.63,1.59,228.0,2.64,0.25,4.77,4.72,11.63,1009.09,13.07,0,0.71,2.0,53945.8680008,0,1,2,0,0,1
11.94,5.53,200.0,6.17,0.66,7.1,8.67,11.94,1010.37,12.33,0,0.76,1.0,57379.092994800005,0,1,2,3,4,1
14.23,5.52,183.0,6.03,0.5,5.02,7.99,14.23,1005.19,13.0,0,0.74,1.0,51994.5470041,0,1,2,3,4,1
11.43,3.89,202.0,5.06,0.62,5.69,6.79,11.43,1000.65,12.09,0,0.78,1.0,51423.508001400005,0,1,2,0,0,1
11.29,1.67,227.0,2.74,0.26,3.82,4.17,11.29,1012.73,13.0,0,0.73,2.0,50943.3059946,0,1,2,0,0,1
10.31,1.41,224.0,3.08,0.32,4.14,3.93,10.31,1007.02,12.04,0,0.74,2.0,51678.1859978,0,1,2,0,0,1
7.35,0.82,61.0,3.11,0.67,2.24,3.43,4.51,998.92,10.8,0,0.86,1.0,1042.2659999,0,1,2,0,0,3
